,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
0,0.0,4.625639661554241,7.311646601880725,5.624164416424713,2.8722682001499984,5.515337038173197,2.753580831520245,6.985855019703401,5.740486267140706,5.786674061290654,3.98579598034178,2.091442982942422,2.3365238320910384,5.72519258104951,6.96725332738005,5.842930534408287,1.400502364234052,7.584146352605043,2.7776686937607713,9.956089239726438,1.7237156475099777,1.8508192024556407,7.846203301114333,3.499599493575385,6.970068391980107,10.83814703460992,4.690897950686516,5.736545137172947,7.504984494821653,5.574810417791841,4.474751767531557,8.11472437636665,6.58874864612281,6.307611480196459,5.325867768689491,1.6062420573944207,6.642139792342753,4.67555246312077,11.295567806266478,8.77638434875562,9.974042056025628,6.938940201475606,6.888639010044288,3.8272394577501334,1.6454174378702653,6.888639010044288,3.5733997140038527,3.5142042298969627,1.7211553380773101,4.235168443791867,2.0147380227548286,2.37355737631822,5.480557390200449,4.249448272463591,4.214480429210891,8.09679162569511,5.780058411889474,10.98967570627128,0.7449712189935161,2.9657917955196917,1.0609731507514137,7.311646601880725,5.3382935534783655,6.6189053597712295,5.877828824129459,10.38571726534034,7.871909972537831,10.244864183623385,4.691767841720001,3.3603719870026607,4.121119846045141,8.286260252163267,1.7085243390723397,1.3773675377042407,7.344616795610421,8.90751544338482,4.749274139997994,4.392629361258505,5.325795111703879,7.757704681646629,2.3462128154243036,6.344524040235425,5.94552642477482,6.574719654997475,7.164305694754261,5.695094337569455,3.5640135435591294,5.420480529495022,6.0980488239365815,8.810781735136764,3.7771606020965502,1.8990416935952634,1.673116634534138,1.2317730991306846,2.516932424422895,10.20580492559321,5.212401316391592,7.455887481437612,3.679685375910375,0.8872623576216511,3.739866124966614,1.0546588336836027,2.9579646413206104,0.7313277478487149,4.31846079834466,5.66555056965843,8.342964355350531,5.301923182457776,6.055754589577544,4.186696197363253,0.9708588971366158,8.27828433106323,5.701267306159933,4.771879376562201,7.3895170042968195,3.922464570792823,5.436718940003487,2.2491866586489726,10.296655042727991,6.055754589577544
1,4.625639661554241,0.0,8.170536529875967,2.2369596282483086,3.418735716245341,5.031852814992724,4.676435422204121,6.370518794773485,3.142552794789922,3.4045855320789684,7.244905982205596,6.074777379549973,2.424492422789889,7.179398460762517,3.235147260134211,4.98213403601971,4.70300820599608,3.238053105819929,5.801242640118417,5.809567439924284,5.2600766333469,2.8621475700567034,4.727163215117083,4.355588163007802,2.344519745900202,7.289807241819384,7.604733414688336,2.5728340945051302,3.07092358138476,5.978195207055524,3.475360405008639,5.53744365329842,4.009943781148914,2.6667804713907484,1.1915999427934838,4.658903071043524,2.694371161276311,4.971180939657971,7.335602631648406,5.229613507942027,5.505363383723724,7.001259129263901,2.4901746778324125,4.3395978466232865,3.196551491806217,2.4901746778324125,4.967737004579304,4.044077263260793,5.976335069213907,7.81107559242846,2.697730903523615,5.094241054588154,5.574520651609675,3.2088988956933937,1.5440996216027376,4.575951416287997,6.296348035594603,7.351242414953334,4.272745474061622,2.0506579843293076,3.590373737004591,8.170536529875967,7.652208670183828,7.766876567131942,7.480800937638276,6.748487999021781,8.894601434598755,5.72794487075122,6.703351047242951,2.158746140520458,7.276440463853844,9.045935043131877,3.161356479075232,3.439289212126326,8.051544135386743,6.819786702093221,5.985337379499256,7.902634502666573,5.065333755526805,3.170279942650424,5.753799948835322,6.316442634812688,4.074970722552907,6.07359003367485,2.541841710856025,2.148743151297966,3.605734123723327,5.682073554745504,8.026524747330386,6.2435866060886465,1.1892261587196082,5.904209431436374,5.494146609735435,5.413160091763776,2.469198254764995,6.045980188889614,6.883414329222358,4.864844379838625,4.608132567430377,4.6786401635460475,4.145713779844249,3.593649981082386,2.060364769373823,4.408469655904506,6.33527609857707,7.0226962004673315,7.666887953255313,5.652750529564472,6.795472829322709,5.830314008883482,5.5945225398664995,4.867675492484332,6.255233403240777,1.1639409978292168,7.726509349150199,3.2992892100940048,0.8408541986777853,6.327449578571319,6.435851007722643,6.795472829322709
2,7.311646601880725,8.170536529875967,0.0,6.67686221044274,5.251350275640068,12.136485189925166,9.903787599064232,2.551711161721924,11.115021756756468,5.415771260553112,4.416728290519371,5.925076960214815,7.945481440650293,1.6504043102366395,7.1936799658991,3.46172993019381,5.911651274685056,11.06090479214015,4.726934959144513,13.58864848382372,5.707269172872491,7.7546768149389305,12.89280846308443,4.2000087550064915,9.458859445848049,15.372924622961815,3.737465575247367,10.672321886335281,10.794592924440304,2.1944390072711957,4.701350589087128,5.583371053995904,5.493871362878812,6.969790011670824,7.597833967550944,5.706553867188518,10.827507058127814,3.238226529383698,15.190341459989327,7.445182808474804,12.78661138757219,1.507768578056297,8.409774153697034,4.036508242820968,7.957801420283404,8.409774153697034,3.8388965442673926,4.405972147418686,6.40772255928899,4.927857887912066,6.9003018661948285,4.946901549246901,2.6022998898000376,4.961638015689826,9.197412913713265,12.73069754158865,1.878332567107651,15.398288635862816,6.647270478992483,6.597351499948095,7.465319899777033,0.0,2.7012339440969466,0.747073995469575,1.6362745422963678,14.81448369015584,0.7297127652234184,10.807093496199327,2.772757070393444,8.97507030455116,4.231884900067764,0.9794265681613069,8.010247838672495,7.868556665382641,0.26090114408861925,14.829360594182218,2.591745154318519,4.79729101368385,3.134614476852861,10.455808635089147,5.243872348239911,2.011150294163091,4.711505097353181,2.5468509629375733,9.484283127509334,6.859764234859759,10.096190861424006,2.4885919093121744,1.9225207495584609,5.763520049926032,7.097019643138035,6.009130035729228,5.915668121486718,6.432578053910669,8.319381775083167,13.792537600425797,2.1803351174817505,12.947126576315021,3.9374383938956563,8.189312270947596,10.496818061587827,7.4524330185672225,6.591644891867028,6.607148738129383,3.0709394173098508,1.6663523743173791,2.627185634387906,2.5243693091598227,1.4024615481844014,3.1252386060741157,7.423608523860395,7.008069326214772,1.9261770928218247,7.157519364421923,0.8905928318864654,4.904444661609585,8.774854937630963,6.02911308029532,14.40474397582062,1.4024615481844014
3,5.624164416424713,2.2369596282483086,6.67686221044274,0.0,3.2501727524806383,7.2607369711725775,6.533020911467466,4.507846164502849,5.31548820724647,1.3412345255730727,6.990282979572833,6.410438606848524,3.998503196192656,6.058474363094488,1.343097637777187,3.238787593239625,5.115365678227258,4.427753737216118,5.710526124902571,6.91644280448341,5.568370424928904,4.277973000392042,6.622552807545824,3.729448787946209,2.78207707165014,8.78834621656929,7.119048328759541,4.682377809506719,4.144944751687858,4.59372370012956,2.2500059985371705,3.301026291650391,1.7955760301715114,0.6857913961103966,1.135178286044865,4.979083762179293,4.4183398353896,3.7942246261281016,8.520575050799817,3.2448213157569454,6.142576457391252,5.318271324253202,1.8199105954403318,3.5334649742254025,4.65546864269811,1.8199105954403318,4.351562177335558,3.407524860456826,6.489828559266091,7.65683686991403,3.6555414275741565,5.078601063577939,4.134542727774683,2.1516342508974433,3.7663683909526333,6.298122052872134,4.902281815756487,8.787638453397888,5.031632375123422,2.673026224367855,4.778401988671196,6.67686221044274,6.86297434545782,6.434482839403868,6.384047150676199,8.222186421494694,7.403544887611692,4.947530056872227,5.921114793150531,4.214410204899245,6.962484049982523,7.442891542061158,4.648393086924077,4.823269639301317,6.509038962750182,8.896445480128314,4.986212908444117,7.699838174947878,3.5832221816809313,3.7803577334890295,5.862356731136801,4.686749174472832,2.0828348786472946,4.290021702060475,2.8128203549549045,0.18339523058314333,5.702014179899286,4.295410455044426,7.0085303232074825,4.010600277546824,2.054123674819568,6.284469855803307,5.871489024399027,5.9918807127075215,4.209006029090733,7.117337993661676,5.90892939035759,6.917949722756771,3.900496566422892,5.993879622719503,6.242304571264746,4.775537096404653,2.6799318490314965,5.140221996122727,5.62924016221718,5.881853397719754,5.679872272740977,4.314215409702405,5.4169811821280955,5.064497894870642,6.506442595776508,2.8003448510466478,4.885271121741683,1.1480729680442527,6.072652884042663,2.4618699398461654,2.4166887379003894,6.674970386021781,7.766081345623668,5.4169811821280955
4,2.8722682001499984,3.418735716245341,5.251350275640068,3.2501727524806383,0.0,6.892452773879633,4.903441659266014,4.281825051548881,5.985159515840752,3.0256876732734606,3.8914838198060777,3.1706837767720675,2.7003056234076594,3.96401814938657,4.52336085697888,3.0237229917371042,1.9464370195245584,6.643978483987081,2.509245593649041,9.225015403372094,2.3379876011748273,2.561615411477486,7.915376534999191,1.0636611671448402,5.4464483687511445,10.65579687669089,4.192821584152764,5.639763126584217,6.453677270631464,3.1589005656264835,1.6108229212936829,5.270027110576971,3.8016706618403586,3.9117794366570697,3.4594845663626983,1.7764961844768299,6.071934017255421,2.108014406761309,10.753811776780926,6.122312407508589,8.820444313060767,4.466255398319601,4.905658539316238,1.230248769087718,2.8256182238888847,4.905658539316238,1.5951206304925003,0.8543198239267298,3.297159898090515,4.510921673803105,1.6718568861644743,1.8421333732222809,2.9139575170151755,1.415322163155963,4.063001741031784,7.893223926805263,3.4391841419938647,10.734938626473001,2.1428200829059785,1.4531641376540485,2.489819212894591,5.251350275640068,4.258033327087426,4.698511197584412,4.233131649697931,10.127082505020518,5.9296635024856075,8.18377148678888,3.3242120413926086,3.7328561168578793,3.9014874026519837,6.211067100313752,2.866981697594573,2.8072476999550373,5.201843209697584,9.655635236228278,2.7628527491233648,4.579265707789175,2.6138166473763267,6.411152607960086,2.615226422657039,3.7979757573037793,3.0892070774068094,3.8810788950049915,5.576720508942126,3.37946268656283,4.8677201148374944,2.9220482266326155,4.712521325204215,5.954231420690556,2.2296834784570128,3.0556578682173763,2.651590481728415,2.851238759976268,3.073443941286809,9.459491991910328,3.5860272107261126,7.8415476813329255,1.3333935965803605,3.55920772548015,5.29791901275996,2.47933850593142,1.4451073487050283,2.204336477941436,2.9415420270377233,3.83198480101635,5.677548707887939,2.8341422688148934,3.8570004420757273,2.4751560914552435,3.558683608047819,5.602399654592972,3.373705377162782,2.850573839086949,5.062508631353494,1.0649236470186703,4.211717987748052,3.434171802036469,9.845329197388915,3.8570004420757273
5,5.515337038173197,5.031852814992724,12.136485189925166,7.2607369711725775,6.892452773879633,0.0,2.944996304072162,10.927843033775483,2.5021234116520263,8.318099630991634,9.484211763468334,7.60337461826396,4.192530647499667,10.745780546712627,8.213400579794088,9.53235293618559,6.689882063031061,5.457096266325042,8.168179631673247,6.658324694915598,7.164571399105593,4.403879432774844,3.7091159797228412,7.936570199906939,6.270178515186114,6.465982907577548,10.151962354949905,3.172719713163674,5.629655431169361,10.042099197591263,7.876011400790094,10.559742449760751,8.998538502599619,7.686689803594865,6.209588491188683,6.8232390699177135,4.306418043134442,8.978689906251947,7.423936901803647,10.17045291553721,7.472570132187107,11.306429372803969,7.140429593984442,8.120242034867369,4.263063356017228,7.140429593984442,8.341627797295882,7.745289457095051,7.196191617521457,9.748556524231798,5.23647543255857,7.59820459812794,9.755381454293923,7.5692435366910376,3.4943930386082394,4.362963329116891,10.329181567919008,6.705998740627144,5.883366782866868,5.665092863368149,4.863537822130101,12.136485189925166,10.668775747979227,11.550008811915664,10.972128664015607,6.197112493212469,12.799821486257153,9.643046534132855,9.878129492132459,3.2639660878819416,9.608507607310369,13.101421050346746,4.20189359950486,4.421648739229329,12.093638448642542,3.6001756627562678,9.588531048799824,9.907523009916723,9.361999328547725,6.35037558086096,7.807681755399697,10.618561618695308,8.901322662638329,10.565687328578155,6.496823824481909,7.179971999046078,2.0589388535838653,9.790176911983368,11.331314774970052,11.271319830487437,5.526559612922288,7.412638682934024,7.174280210677112,6.74589572491604,3.8190687733901614,6.88156909636735,10.294484225654836,2.8995533791091703,8.199348293454038,4.760817061433454,1.77582312099075,4.876901918001367,5.668305993877816,5.984593250930845,9.478032931834028,10.638122404600189,12.310209709510124,9.712422052048453,10.747796025034512,9.167297353514645,6.127869600501199,9.855012645160324,10.264995250371383,6.136285073239247,11.940683880333927,7.46137358447445,5.157464198418932,7.742761361773057,6.438021170168487,10.747796025034512
6,2.753580831520245,4.676435422204121,9.903787599064232,6.533020911467466,4.903441659266014,2.944996304072162,0.0,9.181529513010064,4.068828026756307,7.202617687842852,6.722919190174206,4.780385376904867,2.5643989052047953,8.376294423237125,7.7749065114972655,7.876894350042389,4.0877855292518,6.69889580548145,5.523607107218506,8.638709237975704,4.474365908975294,2.4320186842473785,6.020427242961421,5.82142929019527,6.751673887981913,9.004078729683721,7.441744986469245,4.387730740743527,6.737853229124783,7.985368313759503,6.278836437708438,9.603822680310355,7.989412163415897,7.136376749787739,5.775878427913232,4.263732668751112,5.5538715954561475,6.978544727117647,9.731177827966224,9.759017607828797,9.051388875912837,9.332159062908165,7.162725303193878,6.0874914737473516,2.101794657046923,7.162725303193878,6.072688556201978,5.72223234430657,4.337150836965225,6.9120641696806215,3.3130230356835857,5.057044049482365,7.796188763724095,5.9891083649680485,3.4393146212829397,6.476042162206755,8.233147361814716,9.205182459848189,3.2937511766092973,4.134240508784152,2.454908076512712,9.903787599064232,8.081568285729634,9.2451341981232,8.556738677953746,8.636256035112845,10.507209039281054,10.281577213526303,7.39220141824548,2.555429583504667,6.864865745419689,10.883208320529125,2.0733744796355613,2.0966074933598997,9.907172996620925,6.515242556472135,7.3122952226966005,7.0789412968534595,7.51705581265592,7.247226303190349,5.0997620430191315,8.682402159739858,7.599925549536965,8.783248907294555,6.981146098930939,6.526418698474024,1.5149413166994008,7.7805223943631505,8.821232511452818,10.331865690172357,4.485656272383135,4.597762217940425,4.419877709150756,3.9439781992053864,2.3240212252029266,8.88469153948455,7.881062440372081,5.412999605445014,6.0546999499111305,1.905638690294225,1.3130728504226168,2.467194430534831,4.132358348395782,3.3610632462458425,7.005972497186197,8.297755274595527,10.579516091925337,7.678387396750485,8.577536720146226,6.800846460668004,3.220774520904732,9.332111116003633,8.159388096663681,5.421751032200559,9.870632699621991,5.761597026152432,5.246021193054134,4.889672429777156,8.71188637204279,8.577536720146226
7,6.985855019703401,6.370518794773485,2.551711161721924,4.507846164502849,4.281825051548881,10.927843033775483,9.181529513010064,0.0,9.483520029725796,3.1707450562787773,5.488062303418418,6.295825466528654,6.836809038351263,2.9579027407578224,4.777894153069609,1.4062327965016703,5.709061315396666,8.930977949661264,5.070511511626065,11.373371345503521,5.754588221675403,6.7963459643964566,11.046558234429014,3.4863681006785256,7.241838210539341,13.295265682044068,5.08479398533367,8.94303915411019,8.642063196827761,1.6775932938311429,3.052781601119406,3.043753216290649,3.055348465095931,4.659771824002801,5.5610379300253765,5.48613913636546,8.87971250735274,2.3179531120712205,12.978539147178001,4.893565402171954,10.454480798678068,1.0480362080500008,6.100654344322785,3.162848430891659,7.09022925384896,6.100654344322785,3.5349958778399375,3.499173356980869,6.6816376109599735,6.158995973801951,5.895025648618971,4.924317228892246,1.5546925173828798,3.3592300097743095,7.648811959115961,10.779018250199709,1.6985115863126665,13.290348569677024,6.244247808121923,5.272418416875581,6.767652658338329,2.551711161721924,4.246033128068788,2.7015769061048176,3.2201326420981555,12.728609748157497,3.199662066104913,8.280153367885383,3.693538661037766,7.664799782836159,5.345203338029223,3.0758808075518425,7.126532448903285,7.087281873642401,2.3151177802042553,13.187230958862719,2.787856361358371,6.089833912294723,1.6738515280654174,8.207848527464803,5.539010745787802,0.9069541677653497,2.427474979846818,0.4114949423783789,7.232487305784744,4.682288554770287,8.9953697158649,1.6781734828680828,3.835421991267886,3.2986816636737983,5.482924051736907,6.301445206441238,6.048802392191264,6.48643163239562,7.191820832243305,11.561736535313742,3.231297114947366,11.235208663429859,3.3209652781900294,7.771564801562936,9.470877785843259,6.756797362982169,5.270014121171319,6.258448985607567,3.726278409889968,2.8065058360514374,1.4006100985769532,1.8120644828952328,1.937983239409572,3.3686961380501663,7.422920108623286,4.458764395660944,1.7651687014661432,5.243087050876463,1.7337869169180682,3.4848024891423903,6.824310056873567,6.48834496843438,12.2597540227985,1.937983239409572
8,5.740486267140706,3.142552794789922,11.115021756756468,5.31548820724647,5.985159515840752,2.5021234116520263,4.068828026756307,9.483520029725796,0.0,6.542705481663229,9.350211590265092,7.722058043694227,3.6159122857491472,9.943639870809303,6.044924911802748,8.08332516759521,6.509492606122609,2.9739879911409366,7.908461700292812,4.576298863379498,7.066547783182844,4.041119297122396,2.1059228878999097,7.037436104241776,3.8313905820620047,5.1042279410988085,9.88503586888849,0.7100030753703329,3.131520022933587,8.92886769635639,6.502957389611993,8.570889299920564,7.11046787369335,5.605952710046052,4.187879870186754,6.567564223925913,1.807588648597088,7.876862130889888,5.6890784188093795,7.9207268783622355,5.132013232249244,10.050909963051375,4.818677717753102,7.120287866483054,4.123010172122914,4.818677717753102,7.572372397172097,6.77184676431635,7.435618539960764,9.775292014524203,4.573221677162015,7.234684221580903,8.563104897689467,6.2123390555205935,1.9260715908322743,2.42817473123589,9.240355863293455,5.268132878319997,5.797721416022024,4.550903524555997,4.773503353632215,11.115021756756468,10.170031532674047,10.634281665086274,10.217664099628657,4.672501785030293,11.824233281164062,7.1434797715175335,9.27212058647399,2.4484119045148636,9.432499719613407,12.031405221368798,4.056138076109044,4.377598188968906,11.022731135665829,3.7220307748102743,8.737679551691743,9.906599385518378,8.087828624000421,3.848778180660206,7.682041924003657,9.358112483729036,7.217383360468928,9.169020542501558,4.050490283104993,5.196192001337569,2.5580715961222755,8.644678710816951,10.689633684748186,9.250313252055847,4.040622729049186,7.5277592530295445,7.1873356126198775,6.892748729579779,3.3112166479504213,4.820605613158892,9.570127163898578,1.85759951607849,7.306778403223088,5.2793112569166585,2.8407941431206707,4.784521965382143,4.557802417900813,5.929422766300463,8.876508799160675,9.805447054869706,10.800058489894415,8.595629696747508,9.715953470315728,8.450525016998391,6.605640186767402,7.663446453537212,9.189424889430024,4.304982057338872,10.753775482486363,6.218136297732753,2.9633708793046516,7.9258325304381225,4.670387575818889,9.715953470315728
9,5.786674061290654,3.4045855320789684,5.415771260553112,1.3412345255730727,3.0256876732734606,8.318099630991634,7.202617687842852,3.1707450562787773,6.542705481663229,0.0,6.327141967049581,6.121696177028267,4.643260992196524,4.9670282350816315,1.8907991130900894,1.9541776925212473,4.970069792165945,5.76027314163228,5.213718815145637,8.220097575999793,5.321126799273891,4.804919238409659,7.944859437576806,3.1065095692090616,4.08203389578949,10.124788626736239,6.322125558780355,5.941085053035921,5.472311763116361,3.425213792224396,1.5279943213057474,2.405152564903726,0.8077879207298398,1.556736565806275,2.43644320036373,4.791730831158322,5.749734469646507,2.797730705700139,9.825754930883626,3.1180180598981675,7.371091275630369,4.013216934481246,2.9940262631815204,2.819562951046442,5.170604377484352,2.9940262631815204,3.6539888188920875,2.833143030819018,6.302767636008481,7.023969116819218,4.015423684249669,4.678394480760472,2.958709500090542,1.6250247558400934,4.85586667561955,7.636042810448767,3.7174132613451873,10.11985459682545,5.1010835464551345,3.084542724238437,5.124416809618235,5.415771260553112,5.913101142596977,5.237981807755999,5.29466627093247,9.557987878106035,6.135990944119493,5.7090111694946994,5.011825725996954,5.130312439849682,6.267039186147537,6.142700946390375,5.18058291992233,5.2798504594280145,5.233710018638658,10.17986004993686,4.005278893325101,7.038190445608187,2.4169244214719425,5.062702725432,5.473600252957643,3.4078805614864964,0.7433102500905895,2.9692615038407446,4.086921905530621,1.5127246150416274,6.5948645794027705,3.1394933673682646,5.940360514970997,3.1312366322310847,2.829109341462622,6.029988320905073,5.642760975778601,5.875473178751902,4.9265201795673095,8.414387390459353,4.896904331117602,8.205978183150798,3.198588643412553,6.325519331733564,7.121848044346983,5.118246790171279,3.0877343449603223,5.183333253072261,4.777492326689166,4.786283091761416,4.345101340927296,3.183063557974856,4.223616571668836,4.213304421136228,6.55960539786817,2.5913642484227286,3.712509978624304,2.240817677459217,4.768607844117362,1.9914834968611725,3.72130316952756,6.3782537757104905,9.091667657515808,4.223616571668836
